MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Remedy - Meter cupboard by number 5 has no lock ground floor by number 5.	3
Wood / Sofa / Carpet / Misc / BBx2 / Toys /chair x6 Cost  £59.51	3
Collected Bulk from multiple locations on Suttons Wharf North Cost  £59.51	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER450000 - Per contract perform Planned and Preventative Maintenance on lift OHG224	3
MD05161 - [ 20372 ] - Lift Servicing - M&E   PALMER550000 - Per contract perform Planned and Preventative Maintenance on lift OHG225	3
MD06004 - [ H3026 ] - Communal Boilers - Gas   communal strainer needs unblocking	3
Overhaul 4th floor down has no power and door magnets stopped working when power when off. Reported by Maria(concierge) she has looked at fuse box but nothing has tripped~ Electrician needed  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
Overhaul 4th floor down has no power -hyperoptic (Internet company) have sent an engineer and advised that there's a fault with the fuse in the concierges offices . Reported by Maria(concierge) she has looked at fuse box but nothing has tripped  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05178 - [ 50421 ]- Fire Systems Repairs - M&E   Carry out test on fire alarm to ensure that it is working as intended to.	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Emergency - Please attend and rectify issue with no lighting on the 1st floor.	3
MD05172 - [ 50417 ] - Gas Communal Repairs   attend and clean strainers	3
Access Details:  description:Emergency - NACD - CCTV - Communal -As per the concierge has reported there is a fault with the server please overhaul the Equipment -  Maria  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
MD05215 - [20096] - EFSW: Fire Alarm Maintenance - M&E   Small Works Order - Annual Redcare monitoring for the period 01/01/2019 to 31/12/2019.	3
MD05121 - [ H3040 ] - Door Entry Systems - M&E   Remove existing padlock and fit PL11	3
MD05121 - [ H3040 ] - Door Entry Systems - M&E   Remove existing padlock and fit PL11 lock (roof access)	3
need the door above to be opened (someone has stolen the locking mechanism!) and then re-secured as it is a fire door. We could open it but there is a risk of falling as the floors are not all fire stopped.  We need to be able to access the riser in order  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Legionella Risk Assessment completed on 13.11.2018 - £175.00 + VAT	3
MD05175 - [ 20379 ] - Water Hygiene Testing - M&E   Legionella Risk Assessment completed on 13.11.2018 - £175.00 + VAT	3
Overhaul following job J0JR6W tenant has no signal again . please attend and investigate  Flat 318  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
7 ouse North - following sky attendance who has required for ohg to attend \as the earth wires on the ground floor are faulty. Please attend to rectify the fault with the wires  *  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
MD05101 - [ 50125 ] - Communal Repairs - M&E                 Access Details:Sebreena Sang - Housing Administrator -   description:NACD - Cost code: KE32431 - Please supply x5 MED fobs for Communal Area Timmins Apartments 57 Palmers Road as requested by - Sebreena Sang - Housing Administrator -   - Please deliver to	3
MD05113 - [ 20080 ] - Entry phone - M&E   Overhaul following power outage door entry system is not working	3
Emergency -- On the 3rd 4th and 5th & 7th floor in 55 cradford house south Sutton?s wharf palmers road e2 0df the lights are all out and seem to be faulty as bulb changing has not worked  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Confirmation order for DMP 355-181218 18/12/18 -The communal light doesn’t work on the 3rd floor called in by staff on site	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   ELE - EMERGANCY -45 CRADFORD HOUSE -  half the landing on the 3rd floor are out completely - Pls restore to full working order as per James Worrall	3
Following out of hours the communal light doesn’t work on the 3rd floor called in by staff on site & also floors 9 & 6 several bulbs are out or not working at all - Pls restore all to full working order.  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Inspect plant room	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Clean strainers	3
MD05206 - [54146] - EFSW Fire Extinguishers - M&E                 E-Tech to attend & carry out;1. Routine checks of final exit doors and/or security fastenings. 2. To confirm magnetic lock at MED defaults to open on activation of fire alarm and loss of electrical power hold Open Device – 3. Confirm maintenance and testi	3
MD05101 - [ 50125 ] - Communal Repairs - M&E   Remedy - communal car park gate to SWN is open not closing. Concierge on site.	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Check if still cockroach infested for works to be carried out	3
Concierge Service at Suttons Wharf North 2018-19 Date:   3/1/2019 Invoice number :  ESTSER0006 Date Job Completed :  3/1/2019 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £92278.90	3
Internal Cleaning service at Cotterell House 2018-19 Cost  £4937.53	3
Internal Cleaning service at Cradford House North 2018-19 Cost  £4937.53	3
Internal Cleaning service at Cradford House South 2018-19 Cost  £4937.53	3
Internal Cleaning service at Evans Apartments 2018-19 Cost  £4937.53	3
Internal Cleaning service at Suttons Wharf Estate 2018-19 Cost  £4937.53	3
Internal Cleaning service at Timmins Apartments 2018-19 Cost  £4937.53	3
Internal Cleaning service at Wharton House 2018-19 Cost  £4937.53	3
MD05101 - [ 50125 ] - Communal Repairs - M&E                 Access Details:Nancy Concierge SWN  escription:NACD - 55 Palmers Road Cradford House South - The Mag lock on 8th floor (towards 813/812) is loose and door is not locking properly. - Pls restore to full working order and report back on findings and any fol	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Clean the riser strainers	3
reporting several numbers for flats are missing on screen panel on the MED  this is preventing tenants from buzzing onto their flats please inspect and remedy  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive                 Communal lighting in the following places  1. 2 lights out outside flat 903 2. 1 light out outside 902 3. 1 light out outside 908 4. 2 lights out outside 910 and 912 5. 1 light out outside 815.  6. 2 lights out outside 811 7. 1 light out outside meter cup	3
door panel not working to enter corridor on  8th floor 1 t outside meter cupboard 8  for corridor on 7th floor not working 707 side.   MD05101 - [ 50125 ] - Communal Repairs - M&E	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Inspect plant room	3
Wood Lots / Sofa / BBx2 / Misc / Glass / Carpet Date:   14/01/2019 Invoice number :  ESBR3799 Date Job Completed :  14/01/2019 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
Wood/ Mattress / Misc Date:   14/01/2019 Invoice number :  ESBR3821 Date Job Completed :  14/01/2019 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Attend and meet Wilo so they can overhaul 2nd pump with new seals & bearings	3
MD05050 - [ 20260 ] - Pest Control - Planned                 Place cockroach insect monitors traps and insecticidal gel baits within all 69 flats within Cradford House (north) and within all 52 flats of Cradford House (south). And Cradford House (North & South) riser cupboards Quote Ref: 021170/RR/PM/REV1	3
Please attend and check power supply to communal area. Tenant from 517 is unable to get internet and signal. 3rd party Hyperoptic have attended and stated that there is an issue with the supply in the communal area  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   confirmation order for OOH 1401-190119 inspect leak coming from drain pipe.	3
Emergency - Resident of flat 604 reporting the smoke ventilators 2x on the communal corridor are defective. Please rectify  MD05101 - [ 50125 ] - Communal Repairs - M&E	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   EMERGENCY - Loss of power communal electrics which is affecting the internet in building.	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Loss of power out of hours check plant is up and running and no faults following the outage.	3
MD05101 - [ 50125 ] - Communal Repairs - M&E                 Out of hours Confirmation Order on 20/01/19 15:52 – 16:45 - #165909. 206/20/01/19 - FAULT REPORTED: Caller states the electronic communal door is left open-showing an electrical fault. needs to be functioning correctly please attend to doors on all floors	3
MD05165 - [ 20371 ] - Water Pump Servicing - M&E   For the service of 4 x Booster sets on the 27th Nov; £870.00+vat	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   DRAINAGE - Please attend to clear and unblock the drain outside flat G nt is reporting the drain is blocked and effecting the property. Mrs Salima Ali -	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   9th floor corridor window handle Broken	3
EMERGENCY- second floor at 55 Cradford house south in the intake cupboard the breaker is missing from the tv fuse board and he thinks this is why the system isn’t working.  He has told me that he will not touch any wiring and it needs to be done by an el  MD05000 - [ 50000 ] - Day to day Maintenance General Building - Responsive	3
Access Details:Conceriege on site  description:Electrical - Lighting - Communal - It has been reported that there is no lighting in the communal area please overhaul- The communal area is in complete darkness  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
Misc Bulk Rubbish Collection Date:   03/02/2019 Invoice number :  ESBR3881 Date Job Completed :  03/02/2019 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
CARP - ** GLL TO ATTEND **- Lock on landlord cupboard is broken.  It has been forced open.  Unable to secure this door with our master key - Could you please have the locksmith put a FB2 lock on this cupboard so that there is easy access for contractors w  MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive	3
Mattress/ X-mas tree Date:   07/02/2019 Invoice number :  ESBR3917 Date Job Completed :  07/02/2019 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
Wood lots/FFx2 /Sofa /Mattressx2 Date:   17/02/2019 Invoice number :  ESBR3979 Date Job Completed :  17/02/2019 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Install probes / sensor / flue seals	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Install Xpot that was removed from Ward Road where a new one has been fitted	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Remedy - x3 communal lights not working -  outside 409 & 412 outside 513 corridor 601- 604  outside 709 and outside lift floor 7 stairs 3.	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   *Allocate to ADVANDED DRAINS* The drain gates crossing the road on the Entrance of 55 Palmers road is damaged - Please rectify	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive                 Concierge reporting damaged doors to the bike room at Cradford House South 55 Palmers Road. The door is closed only on the top magnet. The lower closure is prevented screw. Location  -  room is opposite the electric meters room no. 3 (car park) The low level lighting around the entrance of 55 Palmers road has many lights out.	3
Full van load Mattressx4 /BBx4 /BFx2 /Wood Lots /Sofax2 /Toys /Misc Cost  £59.51	3
Balletsx2 /Glass Tv /Wood /B/Frame/Carpets /Misc Cost  £59.51	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Clean Xpot and install flow meter to Xpot	3
Boilers keep locking out  Rachik attended 618 and 418 they were were suffering with low temperatures from the boiler  MD05172 - [ 50417 ] - Gas Communal Repairs	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   Confirmation order for OOH 10/03/19 - Major incident metal roof come off of Cranford house Fire Brigade on site	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive                 the padlocks changed on the wooden back garden gates of Cradford house. The current padlocks are rusted and need to be cut off. Please can the new padlocks be weatherproof to avoid this happening again in the future. The fire brigade were on site on Sunday and could not open these padlocks. Please can this be done as a matter of urgency as Health and Safety is compromised. requested - Ayse Kavaz -Concierge Supervisor T:	3
Misc Bulk Rubbish Collection Date:   15/03/2019 Invoice number :  ESBR4105 Date Job Completed :  15/03/2019 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Please investigate if boilers have switched off again and need resetting	3
ALLAN and JAMES to attend together Please investigate if boilers have switched off again and need resetting - anything we can do until parts arrive in 2 weeks time  MD05172 - [ 50417 ] - Gas Communal Repairs	3
MD05172 - [ 50417 ] - Gas Communal Repairs   Please inspect pumps and ensure plant running ok	3
MD05001 - [ 50100 ] - Communal Repairs General Building - Responsive   X 10 defective lights in basement car park area. For access go to concierge office is at Cottrel House	3
TV/Garden Furniture /Mattress /Wood -Lots/ Carpet /Wood Flooring /Boxes /Glass table Cost  £59.51	3
Collected Bulk from multiple locations on Suttons Wharf North Cost  £59.51	3
Underground /Car park area Date:   26/04/2019 Invoice number :  ESBR4330 Date Job Completed :  30/03/2019 Property :  Suttons Wharf North Location Ref :   681 Site name :  Suttons Wharf North        Cost  £59.51	3
